,prim_okved,zsk,inn_type,company_age,phone_mask,is_fraud
94285,30.12,-1,2,mid,7916252,0
94286,43.29,-1,2,mid,7992513,0
94287,96.01,-1,2,old,7989624,1
94288,46.90,2,1,mid,7912447,1
94289,41.10,-1,1,mid,7985248,1
94290,46.90,1,2,mid,7903521,0
94291,49.42,-1,2,mid,7912588,0
94292,43.99,2,1,mid,7906123,0
94293,46.73,2,1,mid,7900535,0
94294,47.91.2,-1,1,old,7926652,0
94295,43.33,-1,2,mid,7909759,0
94296,47.11.1,-1,2,mid,7903435,1
94297,41.20,1,1,mid,7912769,1
94298,45.32,-1,2,old,7915099,1
94299,68.20,2,1,mid,7952200,0
94300,46.90,2,1,mid,7917165,0
94301,43.21,-1,2,mid,7985410,0
94302,62.01,-1,2,mid,7917116,0
94304,16.29.1,-1,2,old,7916919,0
94305,46.73,2,2,mid,7921133,1
94306,69.10,-1,2,old,7999712,0
94307,43.11,2,1,mid,7985002,1
94308,46.90,-1,2,old,7993030,1
94309,41.20,2,1,mid,7982497,1
94310,43.34.1,-1,2,mid,7961281,0
94311,43.29,1,2,mid,7919967,1
94312,47.91,-1,2,mid,7906781,0
94313,63.11,-1,2,old,7962968,1
94314,86.90,-1,1,new,7991156,0
94315,46.49,-1,2,mid,7903205,0
94316,46.19,-1,1,mid,7999584,1
94317,69.10,-1,2,old,7965598,1
94318,46.90,-1,2,mid,7913898,0
94319,62.01,-1,2,old,7921306,0
94321,43.31,2,2,mid,7982796,1
94322,46.73,-1,2,old,7965146,0
94323,46.90,2,1,mid,7912277,1
94324,64.11,-1,1,old,7916472,0
94326,71.12.53,1,2,mid,7981302,0
94327,62.02,-1,2,mid,7928420,0
94328,63.99.1,-1,2,mid,7912594,0
94329,41.20,-1,1,new,7999805,0
94330,93.29,2,1,mid,7904675,1
94331,47.91,-1,2,mid,7925427,0
94332,16.10,-1,2,mid,7929330,0
94334,52.29,1,1,mid,7900329,1
94335,41.20,2,1,mid,7968441,1
94336,45.20,-1,2,mid,7911920,1
94337,45.32,1,1,mid,7985961,1
94338,47.91,-1,2,mid,7915208,1
94339,62.01,-1,2,mid,7999566,0
94340,52.24,2,1,mid,7966843,0
94342,73.11,2,1,mid,7951408,0
94343,77.32,-1,2,old,7999063,1
94344,96.02,-1,2,mid,7903455,1
94345,49.41,1,1,mid,7965162,1
94346,47.11,-1,2,mid,7939771,0
94347,46.90,1,1,mid,7910636,1
94348,53.20,-1,1,mid,7923767,1
94349,52.29,-1,2,mid,7904649,0
94350,70.22,-1,1,old,7902905,0
94351,62.02,-1,1,mid,7919216,0
94352,52.29,-1,2,new,7906878,1
94353,96.01,-1,2,old,7917285,0
94354,41.20,-1,1,mid,7903319,0
94355,71.20,2,1,mid,7901049,0
94356,53.20.31,2,1,mid,7985974,1
94357,81.30,-1,2,old,7919441,0
94358,46.74,-1,2,old,7905173,0
94359,47.91,-1,2,new,7923724,0
94360,49.42,2,1,mid,7999444,1
94361,93.29,-1,2,mid,7914344,1
94362,88.99,1,1,mid,7926209,0
94363,96.02,1,2,mid,7961158,1
94364,73.11,2,1,mid,7980659,1
94365,43.22,1,1,mid,7999856,0
94366,69.10,-1,2,mid,7913965,1
94367,46.31,-1,2,mid,7991766,0
94368,70.22,-1,2,mid,7926745,1
94369,47.64,2,1,mid,7985484,1
94370,46.73,2,1,mid,7921252,1
94371,43.39,1,2,mid,7981874,0
94372,49.42,-1,1,new,7905660,0
94373,96.02.1,1,2,mid,7981052,1
94374,43.21,-1,1,mid,7977512,0
94375,36.00,1,1,mid,7983383,0
94376,73.11,-1,2,mid,7995221,1
94377,46.73.6,2,1,mid,7953739,0
94378,49.41,-1,2,mid,7912243,0
94379,69.20,1,1,old,7962810,1
94380,69.20,-1,2,old,7977831,0
94381,41.20,2,1,mid,7913638,1
94382,46.41,1,1,mid,7985095,0
94383,46.90,2,1,mid,7981688,1
94384,46.73,2,1,mid,7992523,1
94385,41.20,2,2,mid,7951643,1
94388,43.39,1,1,mid,7980656,0
94389,41.20,1,1,old,7920377,1
94391,62.09,-1,2,old,7908583,0
94392,47.61,1,1,mid,7967631,1
94393,46.75,1,1,old,7982497,1
94394,46.90,2,1,mid,7916691,0
94395,63.12,-1,1,mid,7995560,0
94396,46.74.3,2,1,mid,7908816,0
94397,77.39.2,-1,2,old,7925022,1
94398,46.41,2,1,mid,7985082,1
94399,62.02,-1,2,mid,7911270,0
94400,46.90,-1,1,old,7915298,1
94401,18.14,2,2,new,7906996,0
94402,73.11,-1,1,old,7905742,1
94403,73.11,2,2,mid,7930120,1
94404,95.11,-1,1,old,7951903,0
94405,47.52.7,2,1,mid,7919918,0
94406,74.90.8,-1,2,mid,7901401,0
94407,43.22,-1,2,new,7910973,1
94408,23.70.1,-1,1,mid,7904161,0
94409,35.30.4,-1,2,mid,7978761,1
94411,14.19,-1,2,old,7977878,0
94413,47.91,-1,2,mid,7983241,0
94414,41.20,-1,2,mid,7900557,0
94415,73.11,-1,2,mid,7928164,0
94416,43.39,-1,2,old,7953507,0
94417,41.20,-1,2,mid,7912777,0
94418,47.43,-1,2,mid,7925636,0
94419,41.20,1,1,old,7921949,1
94420,47.75,-1,1,mid,7977716,0
94421,45.20,-1,2,mid,7999425,0
94422,82.99,-1,2,mid,7980720,0
94424,56.10.1,-1,2,old,7950445,0
94425,47.91,-1,2,mid,7992027,0
94426,96.02,-1,1,new,7999591,0
94427,46.13.2,2,1,mid,7983381,1
94428,68.10,-1,1,old,7950440,0
94429,93.21,-1,2,mid,7978861,0
94430,41.20,1,1,mid,7901801,0
94431,43.34,1,2,mid,7962860,0
94432,47.19,-1,2,new,7958756,0
94433,93.19,-1,2,old,7932440,0
94434,49.41,2,1,mid,,0
94435,47.91,-1,2,mid,7909753,0
94436,49.41,-1,2,new,7921968,1
94437,46.21,-1,1,new,7951271,0
94438,62.01,1,2,mid,7912478,1
94439,49.41,1,2,mid,7909104,1
94440,43.33,1,1,mid,7922034,0
94442,49.31,-1,2,old,7953007,0
94443,46.73,-1,1,old,7900052,1
94444,56.10,1,2,mid,7912822,0
94445,45.20,-1,2,mid,7938549,0
94446,49.32,-1,2,old,7909011,0
94447,46.66,-1,2,new,7983410,0
94448,85.41,-1,2,mid,7912993,0
94449,43.29,-1,1,mid,7981005,1
94450,43.21,1,1,old,7920297,0
94451,43.29,-1,1,mid,7937790,1
94452,47.7,-1,2,mid,7965046,0
94453,47.99,-1,1,old,7910452,0
94454,82.99,-1,2,mid,7996700,0
94455,47.91,-1,2,old,7904333,1
94456,68.20,-1,1,mid,7905184,0
94457,49.31,-1,2,mid,7929713,1
94458,45.31,-1,2,mid,7993020,0
94459,25.62,1,1,mid,7903044,0
94460,93.29,-1,1,new,7903172,0
94461,43.21,-1,2,mid,7910942,0
94463,41.10,-1,2,mid,7911026,1
94464,68.10,-1,2,new,7929158,0
94465,43.29,1,2,mid,7928428,1
94466,70.22,-1,2,old,7925502,0
94467,49.41,2,2,mid,7926664,1
94468,45.20,-1,2,mid,7961302,0
94469,46.19,-1,1,old,7966124,1
94470,43.29,1,1,old,7961017,0
94471,43.31,2,1,mid,7906129,0
94472,46.90,2,1,mid,7999545,1
94473,49.41,-1,2,mid,7937628,0
94474,45.20,-1,2,mid,7915138,0
94475,63.11.1,-1,2,old,7999450,0
94476,41.20,-1,2,mid,7982824,0
94477,81.22,1,1,new,7925555,1
94478,69.20,-1,2,mid,7916720,0
94479,43.29,-1,2,mid,7993028,1
94480,49.42,-1,1,new,7917546,0
94481,63.11.1,-1,1,new,7960826,0
94482,49.41,-1,2,mid,7936000,0
94483,62.01,-1,2,mid,7950617,0
94484,47.59,-1,1,mid,7903196,0
94485,47.91.2,-1,2,mid,7911757,0
94486,42.22.2,-1,1,mid,7919127,0
94487,88.91,-1,2,mid,7926593,0
94488,47.91,1,2,mid,7928601,0
94489,43.21,-1,2,mid,7950727,0
94490,49.32,-1,2,mid,7999450,0
94491,49.41,1,2,mid,7963431,1
94493,69.10,-1,2,old,7917261,1
94494,46.73,2,2,mid,7992516,0
94495,43.39,2,1,mid,7951460,1
94496,93.12,-1,2,new,7996812,0
94497,47.77.2,-1,2,old,7912036,0
94498,62.01,-1,2,new,7911168,0
94499,46.90,2,1,mid,7919157,1
94500,49.41,1,2,mid,7951641,1
94501,49.41,2,2,mid,7992042,1
94502,47.91,-1,2,mid,7999040,0
94503,46.90,2,1,mid,7987446,1
94504,49.41,-1,2,mid,7983288,0
94505,46.19,1,1,new,7937771,0
94506,85.41,-1,2,old,7953823,0
94507,41.20,2,1,mid,7929000,1
94508,56.29,-1,2,mid,7920112,0
94509,46.19,-1,2,mid,7917575,0
94510,46.73,2,1,mid,7903295,0
94511,45.20,-1,2,mid,7905406,1
94512,43.21,-1,2,old,7919363,1
94513,69.20.2,-1,2,old,7917391,0
94514,43.29,-1,2,mid,7953730,0
94515,45.31,1,1,new,7912392,1
94516,64.30,-1,1,mid,7988668,0
94517,43.99,2,2,old,7964985,1
94518,47.91,-1,2,new,7914330,0
94519,46.73,2,1,mid,7922387,0
94520,47.91,1,2,mid,7999792,0
94521,43.21,1,2,mid,7996594,1
94522,46.90,1,2,old,7982653,1
94523,63.91,-1,1,new,7925200,0
94524,46.13.2,1,1,mid,7915492,1
94525,49.41,-1,2,mid,7996628,0
94526,56.10.1,-1,2,mid,7960944,0
94527,46.90,2,1,mid,7913377,1
94528,43.29,1,2,old,7953008,1
94529,41.20,2,1,mid,7950312,1
94530,73.11,1,1,mid,7916682,0
94531,43.39,-1,2,old,7917302,0
94532,62.01,-1,2,mid,7903788,0
94533,43.31,1,2,old,7982238,1
94534,46.90,2,1,mid,7913087,1
94535,63.11,2,2,mid,7981874,1
94536,81.21,2,2,mid,7917635,1
94537,46.69,-1,1,old,7985129,0
94538,62.01,-1,1,mid,7963992,0
94539,62.01,1,1,new,7993350,0
94540,27.12,-1,1,mid,7917200,0
94541,46.73,2,2,mid,7913517,1
94542,14.14,2,1,mid,7992184,1
94543,63.11,-1,2,old,7982605,0
94544,49.41,1,1,mid,7908085,1
94545,46.90,1,1,mid,7913899,0
94546,47.91,-1,2,mid,7910849,1
94547,46.90,2,1,mid,7916179,1
94548,47.52,1,1,mid,7952680,1
94549,59.20,-1,2,old,7921755,0
94550,71.12.53,-1,2,mid,7977565,0
94551,73.11,-1,2,new,7926681,0
94552,43.32.1,2,1,mid,7987968,0
94553,69.10,1,1,mid,7902999,0
94554,70.22,-1,2,mid,7929636,1
94555,43.29,2,1,mid,7963139,1
94556,43.22,-1,2,old,7952608,0
94557,82.11,-1,2,mid,7939373,0
94558,46.90,1,1,old,7926643,1
94559,49.42,1,1,mid,7917394,1
94560,62.01,-1,2,old,7999626,0
94562,47.91,-1,2,mid,7913842,1
94563,85.41,1,1,new,7903330,0
94565,59.11,-1,2,mid,7915187,0
94566,47.91,-1,2,mid,7951421,0
94567,46.90,1,1,mid,7980148,0
94568,47.91,-1,2,old,7996957,0
94569,41.20,-1,2,mid,7902601,0
94570,45.20.1,-1,2,mid,7909311,1
94571,46.90,1,1,mid,7967263,1
94572,46.66,2,1,mid,7985490,1
94573,31.01,-1,2,mid,7926333,0
94574,49.41,1,2,mid,7910741,1
94575,46.39,2,1,mid,7905503,1
94576,46.73,1,1,mid,7980142,0
94577,69.20,-1,2,mid,7982310,0
94578,46.90,-1,1,old,7912083,1
94579,46.73,2,2,mid,7982756,0
94580,93.29.9,1,1,mid,7925028,0
94581,46.73,2,1,mid,7925544,1
94582,47.91,1,2,mid,7910628,0
94583,47.91,1,2,mid,7982918,1
94584,68.20.1,-1,2,mid,7926253,0
94585,43.22,1,1,mid,7952200,1
94586,43.29,1,2,new,7920780,0
94587,46.90,2,1,mid,7985532,1
94588,46.73.6,2,1,mid,7905315,1
94589,47.75,-1,2,old,7991082,0
94590,43.29,-1,1,old,7916160,1
94591,45.31,2,1,mid,7968455,0
94592,96.02,2,1,mid,7952036,0
94593,77.32,-1,2,old,7912983,0
94594,01.50,-1,2,new,7938022,1
94595,46.42,1,2,mid,7983323,1
94596,43.29,-1,2,mid,7910887,0
94597,41.20,2,1,mid,7911449,0
94598,62.02,-1,1,old,7950111,1
94599,73.11,-1,1,mid,7982295,1
94600,73.11,-1,2,mid,7919677,0
94601,73.11,-1,2,old,7964831,0
94602,41.20,-1,1,mid,7992287,1
94603,43.29,-1,2,mid,7911179,0
94604,63.12,-1,2,old,7904514,1
94605,46.90,1,2,mid,7951432,1
94606,43.11,2,1,mid,7961153,1
94608,43.39,2,2,mid,7908287,1
94609,46.42,2,2,mid,7913016,1
94610,46.90,-1,1,new,7933311,1
94611,47.91.2,-1,2,mid,7964896,0
94612,73.11,-1,2,mid,7951959,1
94613,73.11,2,2,mid,7989597,1
94614,46.19,1,1,mid,7900650,1
94615,47.91,-1,2,mid,7967008,0
94616,41.10,-1,1,mid,7929952,1
94617,47.29,-1,2,new,7910189,0
94618,47.64,1,1,mid,7985467,1
94619,52.24.2,1,1,mid,7962667,1
94620,46.69.9,1,1,new,7908795,0
94622,46.42,2,2,mid,7913064,1
94623,73.11,1,1,mid,7901172,0
94624,43.21,1,1,mid,7922735,0
94625,62.02,-1,2,old,7913787,0
94626,62.09,-1,2,mid,7927461,0
94627,47.26,-1,2,old,7928769,1
94628,43.39,-1,2,old,7910024,0
94629,47.82,-1,2,mid,7978788,0
94630,46.73,-1,2,new,7915437,0
94631,45.20.2,-1,2,old,7995126,1
94632,73.11,1,1,old,7983135,1
94633,47.76,-1,2,mid,7999890,0
94634,46.17,2,1,old,7951794,0
94636,47.91.2,-1,2,mid,7996788,1
94637,46.73,2,2,mid,7992021,1
94638,46.51,2,1,mid,7908067,1
94639,43.31,-1,2,old,7951617,0
94640,58,-1,2,old,7912881,0
94641,42.21,-1,1,mid,7963273,1
94642,43.99,2,2,mid,7908048,1
94643,41.20,2,2,new,7911048,0
94644,47.91,-1,2,mid,7908578,1
94645,63.12,-1,2,mid,7903578,0
94646,47.91,-1,2,old,7965822,0
94647,43.34,2,1,mid,,0
94648,46.90,-1,1,mid,7951203,0
94649,47.51,-1,2,mid,7982473,1
94650,93.19,-1,2,mid,7900308,0
94651,41.20,-1,2,mid,7920348,0
94652,43.21,-1,2,mid,7927735,1
94653,62.01,2,1,mid,7912858,1
94654,47.76.1,-1,2,mid,7983545,0
94655,43.33,1,2,old,7932236,1
94656,47.91,1,1,mid,7985803,0
94657,33.14,-1,2,mid,7910935,0
94658,46.49.49,-1,1,mid,7926670,0
94659,43.39,1,2,mid,7962712,1
94660,90.01,-1,2,mid,7902262,0
94661,47.26,-1,2,mid,7929630,0
94662,42.21,1,1,old,7953517,1
94663,46.52,2,1,mid,7950247,1
94664,46.90,-1,1,mid,7922135,1
94665,49.41,-1,2,mid,7925185,0
94666,46.42,1,1,mid,7951540,1
94667,73.11,-1,1,new,7999591,0
94668,46.90,-1,1,old,7951462,1
94669,71.11,-1,2,old,7912754,0
94670,85.41,-1,2,mid,7951185,0
94671,81.22,-1,2,mid,7926437,0
94672,62.0,-1,2,mid,7926754,0
94673,56.29,-1,2,new,7999915,0
94674,46.73,2,1,mid,7913122,0
94675,43.34,-1,2,old,7928167,0
94676,71.11,2,1,mid,7903790,0
94677,47.91,-1,2,mid,7963661,1
94678,94.99,2,1,mid,7960176,0
94679,49.39,-1,2,mid,7951640,0
94681,74.10,-1,2,mid,7981107,0
94682,68.20,-1,2,mid,7921447,0
94683,25.11,2,1,mid,7951739,0
94684,70.22,-1,2,mid,7905715,0
94685,43.29,2,2,mid,7901431,1
94686,46.90,2,1,mid,7910840,0
94687,96.04,-1,1,new,7938513,0
94688,68.20,-1,1,mid,7909161,0
94689,41.10,1,1,mid,7961249,1
94690,46.90,1,1,old,7913386,1
94691,01.49.1,-1,2,old,7921323,0
94692,96.02,-1,2,old,7916583,1
94694,47.71,-1,2,old,7917661,0
94695,71.12,-1,1,old,7967107,0
94696,47.11,-1,2,old,7901764,0
94697,43.99,2,1,mid,7916782,1
94698,56.10,1,1,mid,7916026,0
94700,46.42,-1,2,mid,7910450,1
94701,47.19.2,-1,2,mid,7923340,0
94702,43.29,2,1,mid,7932888,1
94703,28.12,1,1,mid,7915521,1
94704,46.73,-1,1,old,7900313,1
94705,42.11,1,2,old,7913477,0
94706,82.99,1,2,old,7902512,0
94707,43.31,2,1,mid,7951123,0
94708,62.02,-1,2,old,7913986,0
94709,71.20.8,-1,1,old,7915145,1
94710,49.41,1,2,mid,7937647,0
94711,41.20,2,2,mid,7968225,0
94712,82.99,-1,2,mid,7968597,1
94713,46.90,-1,1,mid,7912778,0
94714,74.10,2,1,mid,7999246,1
94715,71.12,1,1,mid,7932126,1
94716,47.91,1,1,mid,7903588,0
94717,47.91,-1,2,old,7918918,0
94718,62.01,-1,2,old,7927038,0
94719,52.29,-1,2,old,7989625,1
94720,45.32.1,-1,2,mid,7905432,0
94721,47.91.2,-1,2,mid,7902224,0
94722,49.42,-1,1,new,7999506,1
94723,73.11,-1,2,mid,7911215,0
94724,81.22,2,1,old,7908048,1
94725,41.20,2,2,mid,7919914,1
94726,62.01,-1,2,mid,7909214,1
94727,95.11,-1,2,old,7960063,0
94728,25.11,-1,1,mid,7921542,0
94729,47.22,-1,2,mid,7953585,0
94730,46.90,2,1,mid,7903544,0
94731,47.78,1,1,old,7917441,1
94732,73.11,-1,2,new,7916973,1
94733,18.11,-1,2,old,7926786,0
94734,70.22,2,2,old,7963929,1
94735,46.52,-1,1,mid,7926919,0
94736,85.41,-1,2,mid,7987559,1
94737,47.30.2,-1,2,old,7996743,1
94738,09.90,-1,2,mid,7929505,0
94739,41.10,1,1,old,7917925,1
94740,43.99,-1,2,mid,7931993,0
94741,73.11,1,1,mid,7981874,1
94742,43.29,-1,2,mid,7917347,1
94743,43.39,-1,2,new,7921382,1
94744,47.91,-1,2,mid,7909385,0
94745,43.21,1,1,mid,7965827,1
94746,62.01,-1,2,mid,7921447,0
94747,43.31,-1,2,old,7926585,0
94748,93.13,-1,2,mid,7912042,0
94749,46.72,2,1,mid,7951257,1
94750,46.44,-1,1,old,7912669,0
94751,41.20,2,1,old,7926934,0
94752,43.99.5,1,1,mid,7982297,0
94753,70.22,-1,2,old,7926247,0
94754,46.73,2,1,old,7982125,1
94755,96.02,-1,2,mid,7965649,0
94756,72.20,-1,2,mid,7905185,0
94757,41.20,-1,2,mid,7987843,0
94758,43.39,-1,2,old,7982444,1
94759,96.04,-1,1,mid,7912856,0
94760,23.13.5,-1,2,mid,7901517,1
94761,62.01,-1,2,mid,7927364,0
94762,45.20,-1,2,old,7901100,0
94763,46.90,2,1,mid,7916682,0
94764,69.20,-1,2,mid,7901345,0
94765,53.20.3,-1,2,old,7909411,0
94766,33.12,-1,1,mid,7926124,1
94767,41.20,-1,1,mid,7921061,1
94768,71.20,-1,1,mid,7927159,0
94769,49.41,-1,2,mid,7977111,0
94770,41.20,1,2,mid,7950144,0
94771,33.12,1,1,mid,7992171,0
94772,46.90,2,2,mid,7999215,1
94773,46.90,1,1,mid,7963531,1
94774,49.41,-1,1,mid,7900994,1
94775,13.99,-1,1,mid,7951203,1
94776,81.30,-1,2,mid,7999848,1
94777,43.21,-1,2,new,7902833,0
94778,43.21,1,2,mid,7982311,1
94779,13.92,-1,2,mid,7920594,0
94780,86.10,-1,1,mid,7933338,0
94781,47.64,1,1,mid,7985966,1
94782,47.99,-1,1,mid,7915407,0
94783,96.02.2,-1,2,mid,7921391,0
94784,43.31,2,2,mid,7953141,0
94785,41.20,1,1,mid,7909239,1
94786,90.01,-1,2,old,7909636,0
94787,23.61,1,1,mid,7951738,0
94788,43.22,1,2,new,7904332,0
94789,46.73,1,1,mid,7911549,1
94790,43.31,1,1,mid,7937348,0
94792,62.01,2,1,mid,7915014,1
94793,43.39,-1,2,mid,7911259,0
94794,43.99,2,2,mid,7919388,1
94795,52.29,1,1,mid,7915551,1
94796,31.09,2,1,old,7901051,1
94797,49.41.2,-1,2,mid,7918389,0
94798,43.29,2,1,mid,7912859,1
94799,78.10,2,2,mid,7960053,1
94800,41.20,2,1,mid,7904845,1
94801,63.99.1,-1,2,mid,7965755,1
94802,46.90,-1,2,old,7962205,1
94803,46.52,1,1,mid,7910475,1
94804,73.20,-1,1,mid,7920437,0
94805,47.91,-1,2,mid,7961244,0
94806,72.19,-1,1,old,7910241,0
94807,86.90.9,-1,1,mid,7985492,0
94808,41.10,2,1,mid,7903792,0
94809,33.17,-1,2,old,7908188,1
94810,25.12,1,2,new,7939717,1
94811,62.01,1,2,old,7982818,1
94812,71.12,-1,1,mid,7999323,0
94813,28.22,1,1,new,7905183,1
94814,74.30,-1,2,old,7903787,0
94815,47.91,-1,2,mid,7937829,0
94816,62.01,-1,2,mid,7902022,1
94817,46.90,1,1,mid,7951861,1
94818,73.11,-1,2,mid,7920772,1
94819,81.22,-1,2,new,7908269,0
94820,41.20,-1,2,mid,7916777,1
94821,43.39,-1,2,mid,7904840,0
94822,41.20,-1,1,mid,7900022,1
94823,49.42,-1,2,mid,7995236,1
94824,46.73,1,2,mid,7933108,1
94825,70.22,-1,1,mid,7963115,0
94826,46.73.6,-1,1,mid,7903001,1
94827,46.90,2,1,mid,7920963,1
94828,41.20,-1,2,new,7929737,1
94829,69.10,1,1,mid,7913953,1
94830,43.21,1,2,mid,7930436,0
94831,46.90,1,1,mid,7926392,1
94832,95.29,-1,2,mid,7908043,0
94833,46.90,1,1,mid,7908585,0
94834,82.99,2,1,mid,7929673,0
94835,49.41,2,2,mid,7912689,0
94836,63.91,-1,2,mid,7965648,1
94837,43.21,1,2,mid,7917298,1
94839,43.29,2,2,mid,7917904,1
94840,46.90,-1,1,mid,7968904,0
94841,43.29,1,1,mid,7921532,0
94842,47.91,-1,2,mid,7966024,1
94843,46.90,2,1,mid,7989336,1
94844,0.00,1,1,old,7913797,1
94845,47.91,1,2,mid,7902887,0
94846,49.41.1,1,1,old,7960390,1
94847,33.16,-1,1,mid,7966334,0
94848,47.91,1,2,new,7906269,0
94849,01.11.1,-1,1,old,7901277,0
94850,71.12.62,-1,1,old,7902717,0
94851,20.42,-1,1,new,7995471,0
94852,71.12,1,1,mid,7996501,0
94853,47.64,1,1,mid,7985458,0
94854,69.20,1,1,mid,7920345,1
94855,95.12,2,2,mid,7904680,1
94856,41.20,1,1,old,7915349,0
94857,81.21,2,1,mid,7916774,0
94858,47.91,-1,2,mid,7931234,0
94859,49.41,2,1,mid,7923191,1
94861,41.20,1,2,mid,7964725,1
94862,41.10,-1,1,new,7963711,0
94863,45.31,2,1,mid,7926367,0
94864,46.76,-1,1,mid,7916242,0
94865,74.20,-1,2,mid,7908205,0
94866,46.69,2,1,mid,7951792,1
94867,47.91.2,-1,2,old,7952264,0
94868,45.32,-1,1,mid,7910414,0
94869,46.73,-1,2,mid,7996771,1
94870,01.41,-1,1,mid,7926670,0
94871,46.33,-1,1,mid,7987405,0
94872,47.91,-1,2,mid,7928438,1
94873,47.11,-1,2,mid,7911278,0
94874,47.91.2,-1,2,mid,7996228,0
94875,62.01,1,1,mid,7904838,0
94876,41.20,-1,2,old,7908578,0
94877,73.11,2,1,mid,7925804,0
94878,46.90,2,1,mid,7996516,1
94879,46.90,-1,2,old,7983135,1
94880,25.11,1,1,new,7901750,1
94882,43.22,2,1,mid,7920422,1
94883,82.99,2,2,mid,7996773,0
94884,47.91,-1,2,new,7927712,0
94885,45.32,2,2,mid,7985967,1
94886,46.13,2,2,mid,7993028,1
94887,47.52.7,2,2,new,7900988,1
94888,82.11,2,1,mid,7953963,0
94889,43.21,-1,2,mid,7964136,1
94890,41.20,-1,2,old,7982455,1
94891,47.91,-1,2,new,7952831,0
94892,62.01,-1,2,new,7909507,0
94893,46.90,1,1,mid,7906654,1
94894,73.20,-1,2,new,7919952,0
94895,62.01,1,1,new,,0
94896,74.10,-1,2,old,7981725,0
94897,23.31,1,1,mid,7917156,1
94898,46.62,1,1,new,7915626,1
94899,62.01,-1,2,old,7916387,0
94900,72.19,-1,1,mid,7903200,0
94901,46.90,2,2,mid,7992522,1
94902,46.90,2,1,mid,7902501,0
94904,96.02,-1,2,mid,7928109,0
94905,43.99,1,1,new,7996927,0
94906,62.02,-1,2,mid,7929789,0
94907,46.90,-1,1,new,7996026,0
94908,47.29,-1,2,mid,7989289,0
94909,47.91,1,2,mid,7977441,0
94910,49.4,-1,2,mid,7912759,0
94911,43.29,1,1,old,7913741,0
94912,49.42,-1,2,mid,7960832,0
94913,46.31,1,1,mid,7905508,1
94914,45.32,-1,2,mid,7900921,0
94915,46.90,-1,1,new,7912744,0
94916,82.11,2,2,mid,7999668,0
94917,47.91,-1,2,mid,7968333,0
94918,88.91,-1,1,mid,7964329,0
94919,46.74,-1,2,mid,7900481,0
94920,47.91,-1,2,new,7999719,0
94921,46.90,1,2,mid,7963219,0
94922,68.20,-1,1,old,7915400,1
94923,85.41,-1,2,mid,7937356,0
94924,49.41,-1,2,mid,7915972,1
94925,43.39,-1,2,mid,7969999,0
94926,47.91,-1,2,mid,7958621,1
94927,96.02,1,1,mid,7925851,0
94928,56.10,-1,2,mid,7912734,0
94929,01.45.1,-1,1,new,7961872,0
94930,41.20,1,1,mid,7923195,0
94932,74.10,-1,2,mid,7918244,1
94933,77.11,-1,1,new,7916985,1
94934,47.89.2,-1,2,mid,7977868,0
94935,46.90,1,2,mid,7920347,0
94936,43.31,2,1,mid,7905181,1
94937,52.29,-1,2,new,7919199,0
94938,96.02.2,2,1,old,7901172,1
94939,62.09,-1,2,new,7968825,0
94940,47.91,-1,2,mid,7916352,1
94941,43.29,2,1,mid,7917155,0
94942,46.90,1,1,mid,7913714,0
94943,49.42,1,1,old,7929900,0
94944,43.29,1,1,mid,7952002,1
94945,59.11,-1,2,mid,7915128,0
94946,43.31,2,2,mid,7919397,1
94947,68.20.1,-1,2,mid,7903191,0
94948,69.20.2,-1,1,mid,7939770,1
94949,46.90,-1,2,mid,7912306,1
94950,68.2,-1,2,old,7920229,1
94951,73.11,2,1,mid,7910574,0
94952,43.39,2,1,mid,7953735,0
94953,49.41,1,1,mid,7999503,1
94954,43.21,2,1,mid,7912876,0
94955,96.02,-1,2,mid,7911145,0
94956,46.73.6,1,1,old,7964243,1
94957,49.41,1,2,mid,7909021,1
94958,96.09,-1,2,old,7904558,0
94959,41.20,1,1,mid,7929538,0
94961,46.90,-1,1,old,7913280,1
94962,46.13,-1,2,mid,7920500,0
94963,25.61,-1,2,new,7952019,1
94964,49.41,-1,2,old,7967710,0
94966,49.41.2,-1,1,old,7930333,0
94967,46.90,-1,1,mid,7980497,0
94968,45.20.3,2,1,mid,7980141,1
94969,56.10,-1,2,mid,7960364,0
94971,25.29,-1,1,mid,7902000,1
94972,78.10,-1,2,mid,7952380,0
94973,49.32,-1,2,old,7995333,0
94974,64.99,-1,1,new,7915058,0
94975,43.29,1,1,mid,7992204,1
94976,73.11,-1,2,new,7963546,0
94977,63.99.1,1,1,old,7965888,1
94978,23.99,-1,1,mid,7916956,0
94979,46.90,-1,1,old,7923254,0
94980,46.90,-1,1,mid,7999358,0
94981,49.41,1,2,mid,7911855,1
94982,49.41,-1,1,old,7982642,1
94983,62.01,2,1,mid,7999722,0
94984,49.41,2,1,mid,7983138,0
94985,72.20,-1,2,mid,7965090,0
94986,68.2,-1,2,mid,7965210,0
94988,90.01,-1,2,old,7929911,0
94989,52.21.24,-1,2,mid,7996427,1
94990,43.39,2,2,mid,7986950,1
94991,47.91.1,-1,2,old,7925834,0
94992,43.12,1,1,old,7904217,1
94993,43.99,1,1,old,7905562,1
94994,0.00,2,1,mid,7906819,1
94996,41.20,-1,1,mid,7986718,1
94997,45.20,-1,2,mid,7913566,1
94998,85.41.9,-1,2,mid,7921143,0
94999,47.91,-1,2,mid,7926951,0
