prim_okved,zsk,inn_type,company_age,phone_mask,is_fraud
43.39,1,2,mid,7913781,1
90.03,1,2,mid,7950005,1
49.42,1,1,mid,7908581,1
74.10,-1,2,old,7951521,1
49.41,2,1,mid,7953806,0
69.20,-1,2,old,7938555,0
46.73,1,1,old,7902990,0
46.72,1,1,mid,7901282,0
46.73,2,1,mid,7982709,0
62.01,-1,2,mid,7913518,1
52.29,1,1,new,7999789,0
73.11,-1,2,new,7922624,0
69.10,-1,2,mid,7903760,0
49.41,-1,2,old,7966794,1
49.42,-1,2,mid,7960518,0
80.20,-1,2,mid,7904924,0
47.11,-1,2,mid,7916254,0
86.21,-1,1,old,7987583,0
47.71.1,-1,2,old,7903039,0
69.10,1,1,mid,7962915,1
46.42,2,2,mid,7913374,1
43.29,2,1,mid,7953002,1
47.11,-1,2,mid,7904984,0
63.11,-1,2,mid,7914544,0
69.20,-1,2,old,7905470,1
81.21,-1,1,mid,7953161,0
16.24,2,2,mid,7960269,1
43.22,2,1,mid,7985035,1
41.20,-1,2,mid,7917115,1
42.21,-1,2,mid,7938143,0
47.64,1,1,mid,7985975,1
47.73,-1,1,mid,7916857,0
49.32,-1,2,mid,7969732,0
62.01,-1,2,old,7965078,0
46.90,-1,2,mid,7926126,0
41.20,1,1,mid,7915355,0
56.10,-1,2,old,7952856,0
47.91,1,2,mid,7953288,0
16.29.1,-1,1,old,7902585,0
41.20,-1,1,mid,7922654,1
95.11,-1,2,new,7904041,1
73.20,-1,2,old,7909270,0
41.20,1,2,old,7913488,1
46.73,2,1,old,7963997,0
49.42,-1,2,mid,7985455,0
46.90,1,2,mid,7912584,1
14.12,1,2,mid,7922506,1
81.10,1,2,new,7921755,1
47.76.1,-1,1,old,7951458,0
66.19,-1,2,mid,7912053,0
46.90,2,2,mid,7953175,0
46.73,1,1,mid,7909371,1
10.13.2,-1,2,mid,7910853,1
43.21,2,1,mid,7950822,1
43.32,2,1,mid,7981718,1
15.12,-1,2,mid,7960786,0
47.91,-1,2,old,7926826,0
47.91,-1,2,old,7977266,0
43.29,1,1,mid,7967154,1
46.90,1,1,mid,7965000,0
43.21,-1,2,mid,7966260,0
14.12,-1,1,mid,7921989,0
45.32,-1,2,mid,7911195,1
62.01,-1,1,mid,7968610,0
62.01,1,2,mid,7929797,1
68.20,-1,2,mid,7964645,0
47.91,-1,2,mid,7967379,0
45.20.2,-1,1,mid,7953205,0
73.11,-1,2,mid,7977317,0
85.41.9,-1,1,new,7916193,0
93.29.2,-1,2,old,7918807,0
61.10,1,1,mid,7958651,0
49.41,-1,2,mid,7980671,0
43.21,-1,2,mid,7909805,0
69.10,-1,2,mid,7951033,0
49.41,1,1,old,7963111,1
71.12,-1,2,mid,7921489,1
46.76.3,1,1,mid,7995894,0
56.10,2,1,mid,7952408,0
95.11,-1,2,mid,7912498,1
46.90,2,1,mid,7965581,0
81.22,1,2,mid,7928275,0
43.29,2,1,mid,7992286,1
11.05,-1,1,mid,7967765,0
73.11,2,1,mid,7910082,1
41.20,2,1,mid,7992520,1
46.69,1,1,mid,7915516,1
69.20.2,1,1,new,7995867,0
68.10,-1,2,new,7928614,0
47.91,2,1,mid,7986748,0
47.91,-1,2,mid,7905015,0
62.02,-1,2,mid,7988386,1
62.02,-1,2,mid,7952023,0
56.10,-1,2,old,7911841,0
62.01,-1,2,mid,7919522,1
43.21,-1,2,mid,7996512,1
46.73,1,2,mid,7995334,1
62.01,-1,2,new,7917019,0
41.20,-1,1,new,7929574,0
38.32,-1,1,old,7999227,1
45.20.3,-1,2,mid,7902566,0
43.31,-1,2,mid,7913789,1
46.73.6,-1,1,mid,7927890,1
43.31,-1,1,new,7999591,0
74.90,-1,1,mid,7926582,1
78.10,2,1,old,7917034,1
16.10,-1,2,mid,7912595,1
55.30,-1,2,old,7913204,1
46.90,-1,2,old,7913461,0
49.42,1,2,mid,7953893,1
73.11,1,1,mid,7916803,0
93.19,-1,2,mid,7916488,0
47.91,1,2,mid,7938552,0
69.10,2,1,mid,7980157,1
45.20,-1,2,mid,7977514,1
49.41,1,2,mid,7929837,0
79.11,-1,2,old,7903716,0
49.4,-1,2,mid,7921956,0
41.20,2,1,mid,7926398,0
73.11,1,1,mid,7925266,0
63.99.1,-1,2,old,7938550,0
43.29,2,1,mid,7913649,1
52.10,-1,2,mid,7963134,1
47.91,1,2,mid,7910426,1
85.41.9,1,2,mid,7912457,0
41.20,1,1,old,7912456,0
43.29,2,2,mid,7980543,0
46.90,-1,1,old,7915255,0
47.11,-1,2,old,7900129,1
47.41,2,1,mid,7985967,1
56.10.1,-1,2,old,7916141,0
62.01,-1,2,old,7962978,1
69.10,1,1,old,7913705,1
49.41,2,1,mid,7962554,0
41.20,1,2,mid,7965788,1
47.91.2,1,2,mid,7919304,1
72.19,-1,1,mid,7910603,0
45.20.1,-1,2,mid,7953176,0
47.91.2,-1,2,old,7962679,0
43.91,2,1,mid,7925498,1
47.71,-1,2,mid,7999869,0
41.20,-1,2,mid,7987943,0
46.90,1,1,old,7952508,1
43.29,-1,2,old,7982342,0
46.31,-1,1,mid,7911136,0
46.73,2,1,mid,7985276,1
47.76.1,-1,2,mid,7999430,0
49.41,1,2,mid,7922173,1
45.20,1,1,mid,7982316,1
47.91.2,-1,2,old,7902044,0
22.23,-1,1,old,7913094,0
49.4,1,1,mid,7915859,0
41.20,-1,2,mid,7931006,0
49.4,2,1,mid,7953502,1
47.91,-1,2,new,7900323,1
74.10,-1,2,mid,7993541,0
43.31,2,1,mid,7927019,0
49.4,-1,1,mid,7912535,0
56.10,-1,2,mid,7987826,0
74.20,-1,2,mid,7950865,1
49.41,-1,2,mid,7903138,0
82.99,-1,2,mid,7999684,0
49.32,-1,2,mid,7906052,0
56.10,-1,2,old,7965407,0
49.32,-1,2,mid,7950760,0
66.19,-1,1,new,7982993,1
78.30,1,1,mid,7920212,0
33.11,-1,2,mid,7999286,0
69.20.2,-1,2,new,7982707,0
70.22,-1,2,old,7926645,0
41.20,-1,1,mid,7912234,0
43.31,1,2,mid,7987939,1
49.41,-1,1,mid,7999861,0
62.01,-1,2,old,7919766,0
46.90,2,1,mid,7912258,0
41.20,-1,2,old,7922336,0
79.11,2,2,mid,7987952,1
46.90,1,2,mid,7953768,1
46.73.6,1,1,mid,7989352,0
47.91,1,1,mid,7923374,0
47.82,-1,2,old,7906424,0
14.14.4,-1,2,mid,7977881,0
71.1,-1,1,mid,7995090,1
43.39,-1,1,new,7977663,1
46.73.6,-1,2,mid,7908095,1
86.21,1,1,mid,7922509,0
71.12,2,1,mid,7952926,1
20.13,1,1,old,7913099,0
47.91,-1,2,mid,7961587,0
46.47,1,2,mid,7928786,1
62.03.13,-1,2,old,7952225,0
49.41.1,2,2,mid,7922020,1
49.32,1,1,new,7916973,0
43.32,-1,1,old,7922264,0
41.20,2,1,mid,7916496,1
47.71,2,1,mid,7922940,0
68.31,-1,2,mid,7913914,0
49.41.1,-1,2,mid,7996796,0
45.20,-1,2,mid,7905081,0
41.20,-1,1,mid,7937786,1
45.20,-1,2,mid,7903461,1
43.22,-1,2,mid,7996621,0
41.20,1,2,old,7999999,0
80.10,1,1,mid,7951110,1
52.29,-1,1,mid,7931364,1
45.20,1,2,mid,7905494,1
46.71,1,2,mid,7989156,1
49.31,-1,2,mid,7919426,0
41.20,1,1,mid,7923181,0
62.01,1,2,mid,7962352,0
47.41,-1,2,mid,7913719,0
49.41,2,1,mid,7910628,1
43.29,-1,2,new,7988574,0
49.41,-1,2,old,7912768,0
46.74,2,1,mid,7951547,0
85.22,-1,1,old,7914382,0
46.73,1,1,mid,7917391,0
43.39,1,2,mid,7999351,1
46.69,1,1,new,7912517,0
43.21,-1,1,mid,7952526,1
46.71,-1,1,mid,7965627,0
85.41,-1,2,mid,7919235,0
47.71,-1,2,old,7904785,0
46.90,2,1,mid,7996698,1
13.92,1,1,new,7901032,0
62.01,2,2,mid,7919126,1
47.26,-1,2,mid,7931300,0
43.21,1,2,mid,7927297,0
43.39,-1,2,mid,7926027,0
46.38.1,-1,2,old,7999229,0
56.10.1,-1,2,mid,7960526,0
45.20,-1,2,mid,7992344,0
68.31,-1,2,mid,7966796,0
46.90,1,1,mid,7982122,1
46.90,-1,2,new,7920340,0
46.72,-1,2,old,7982126,0
46.36,1,1,mid,7966114,1
01.50,-1,1,mid,7925509,1
43.29,1,1,mid,7995274,1
46.47,-1,1,mid,7951737,1
45.40,-1,2,old,7952410,1
46.90,2,2,mid,7996130,1
01.11,1,2,mid,7928239,1
62.03.1,-1,2,mid,7978741,0
45.31,-1,2,mid,7960837,1
43.31,-1,2,mid,7996623,0
47.91,-1,2,mid,7928044,0
74.10,-1,2,mid,7989230,0
46.90,-1,1,mid,7925204,0
46.19,-1,1,mid,7916612,1
25.11,2,1,mid,7913927,0
81.29,-1,2,mid,7929335,0
62.02.9,-1,2,mid,7938315,1
47.76.2,-1,2,mid,7962961,0
47.76.1,-1,2,mid,7913521,0
47.91,-1,2,mid,7952025,0
68.20,-1,1,mid,7905969,0
62.02,-1,2,old,7999535,0
45.32,-1,2,old,7923156,1
43.32.3,-1,2,old,7910362,1
42.11,-1,1,new,7903578,1
47.91,-1,2,old,7922473,0
49.41,-1,2,mid,7960681,0
45.20.3,1,1,mid,7906094,1
43.29,1,1,mid,7913922,1
43.91,-1,2,mid,7922277,0
81.22,1,1,mid,7922150,1
49.41,-1,1,new,7980453,0
41.20,-1,2,new,7926811,0
68.20.2,-1,2,mid,7999817,0
43.29,2,1,old,7992297,1
47.91,-1,2,mid,7911446,1
47.78,1,1,mid,7913477,0
47.91,-1,2,mid,7938502,0
14.19,-1,2,mid,7921944,0
43.11,1,1,mid,7902182,1
47.91.2,-1,1,old,7926629,1
47.91,1,2,mid,7914923,1
46.31,2,1,mid,7910225,0
46.90,2,1,mid,7912616,0
45.31,-1,2,mid,7951376,1
68.32.1,1,1,mid,7915656,1
43.99,2,1,mid,7916605,0
56.29,-1,1,mid,7999999,0
46.73,2,1,mid,7964966,0
43.32.3,-1,2,old,7909419,0
47.91.2,-1,2,mid,7926659,0
47.91,-1,2,mid,7952170,0
81.21.1,-1,2,mid,7960399,1
49.32,-1,2,mid,7985199,0
47.19,-1,2,mid,7951417,0
43.31,1,2,mid,7951467,0
46.90,1,1,mid,7926884,0
52.10,2,2,mid,7982822,0
43.21,1,1,mid,7918144,0
43.29,2,1,mid,7950748,0
74.20,1,2,mid,7913369,0
46.90,1,1,old,7919013,1
43.31,1,1,old,7917913,1
46.90,2,2,mid,7952507,1
41.20,-1,1,old,7904907,1
35.12,-1,1,old,7912070,0
41.20,-1,1,mid,7992192,1
43.32.1,-1,2,mid,7953899,0
45.31,1,1,mid,7900023,1
41.20,2,1,old,7930103,1
47.89,-1,2,mid,7903523,1
43.21,-1,2,old,7961995,1
43.39,2,2,mid,7952099,0
90.03,-1,2,mid,7996778,0
49.41.1,2,2,mid,7912619,1
49.31,-1,2,mid,7922749,0
43.34,-1,2,new,7921304,0
79.11,-1,1,mid,7921228,0
62.01,-1,2,old,7930718,0
82.99,2,1,mid,7989844,1
46.90,2,1,old,7931503,1
47.21,-1,2,old,7903436,1
43.22,-1,2,mid,7919885,1
47.91.2,2,2,mid,7901431,0
45.11,-1,2,mid,7985929,0
43.39,2,2,mid,7931505,1
70.22,1,1,mid,7989121,1
47.91,-1,2,mid,7900012,0
49.42,1,2,mid,7950764,1
47.99.2,-1,2,mid,7977638,0
47.19,-1,2,mid,7993023,0
43.21,1,1,old,7953523,0
45.32,1,1,mid,7985587,1
62.01,-1,2,mid,7909799,0
41.20,1,1,mid,7921134,1
43.29,1,1,mid,7916452,1
93.29,-1,2,new,7922076,0
41.20,-1,1,mid,7927487,1
46.13,2,1,new,7908475,1
46.12,-1,2,old,7917282,0
77.32,2,1,mid,7968066,1
45.31,1,2,mid,7921708,0
46.72,2,1,new,7908028,1
43.31,2,2,old,7911977,1
41.20,1,1,mid,7912485,0
62.01,-1,2,old,7950198,0
43.22,2,1,mid,7952933,0
47.54,1,2,mid,7987912,1
74.90,-1,2,old,7965122,0
56.10,-1,1,mid,7910243,0
68.20,-1,2,mid,7985100,0
62.09,-1,1,mid,7919332,0
43.39,-1,1,mid,7950018,1
41.20,1,1,mid,7999564,0
81.10,2,1,mid,7915602,1
43.21,-1,2,old,7966798,0
23.63,-1,1,new,7917555,0
43.29,-1,2,old,7951793,1
43.91,1,1,mid,7903312,0
43.32,-1,2,old,7919001,0
73.11,-1,1,old,7995771,0
46.49.42,-1,2,mid,7915407,0
46.73,-1,1,mid,7923363,1
47.91,-1,1,mid,7922101,1
46.90,2,1,mid,7916673,1
63.11,-1,2,mid,7937225,1
49.42,-1,2,mid,7932230,1
93.19,-1,2,new,7906547,0
47.76,1,2,mid,7919338,0
46.90,1,1,mid,7926386,0
45.20,-1,2,old,7961954,0
69.10,-1,2,mid,7929588,1
46.90,-1,1,mid,7926450,0
81.21,-1,2,mid,7920211,0
46.73,1,1,mid,7953929,1
46.14,-1,1,new,7913967,0
43.39,-1,2,mid,7983281,0
71.20,-1,1,new,7985600,0
82.11,-1,2,old,7900158,0
95.11,-1,2,mid,7920001,0
43.39,-1,1,mid,7921993,1
52.21.29,-1,2,mid,7906180,0
43.29,1,1,mid,7901688,1
73.1,-1,2,old,7968472,0
47.8,-1,2,mid,7908544,0
22.21,-1,1,mid,7996509,0
47.91,-1,2,old,7992346,0
80.10,-1,1,new,7917838,0
68.2,-1,2,new,7982310,0
49.42,1,2,mid,7922874,0
43.29,-1,2,mid,7921630,1
62.02,-1,2,old,7904025,0
74.20,-1,2,old,7963750,0
93.2,-1,1,old,7926878,0
81.30,2,2,mid,7925880,1
47.99,-1,2,old,7919576,0
46.71,1,1,mid,7911063,0
81.21.1,-1,2,mid,7952095,1
46.73,-1,1,new,7926525,0
68.20,-1,2,old,7981848,0
31.09,2,2,mid,7952442,1
46.90,-1,2,old,7913735,0
49.42,-1,2,mid,7923557,0
43.31,2,2,mid,7929197,0
49.42,-1,2,mid,7995503,1
47.91,-1,2,mid,7921995,1
43.29,2,2,mid,7904187,1
49.41,-1,1,mid,7906286,0
80.10,-1,1,old,7926400,0
49.32,-1,2,mid,7903080,0
47.22,-1,2,mid,7989998,0
45.3,1,1,old,7911191,1
14.19,-1,2,mid,7926337,0
94.99,-1,1,mid,7900234,0
95.21,-1,2,mid,7913515,1
69.20,1,2,mid,7985879,0
41.20,1,1,mid,7999575,1
46.73,2,1,mid,7911642,1
46.90,-1,2,mid,7922021,0
41.20,-1,2,mid,7909419,0
93.29,2,1,mid,7904675,1
45.32,1,1,new,7913922,0
41.20,-1,1,mid,7912856,0
74.20,1,2,mid,7905486,0
43.32.3,1,2,mid,7922501,1
43.29,-1,2,mid,7922237,1
45.32,-1,2,mid,7950001,0
47.91,-1,2,mid,7916723,0
26.30.18,-1,1,mid,7985136,0
81.21,2,1,mid,7921715,0
41.20,-1,2,new,7926350,1
47.53.3,-1,1,mid,7996687,0
47.91.2,-1,2,old,7922460,0
49.42,2,2,mid,7921761,0
68.20,-1,2,mid,7912781,0
74.20,-1,2,mid,7962712,0
63.11,-1,1,new,7916366,0
77.33.2,-1,1,new,7952046,0
68.31,-1,2,new,7910664,1
46.90,-1,1,mid,7962811,1
46.75,-1,1,mid,7915454,1
47.91.2,-1,2,new,7953351,0
47.91,-1,2,mid,7909085,1
68.20,-1,2,new,7985752,0
46.90,-1,1,mid,7921757,1
47.76,-1,2,mid,7938509,0
46.73.6,2,1,old,7967372,0
49.41.1,-1,2,mid,7924208,0
46.65,1,1,mid,7922273,0
46.73,1,1,mid,7910269,1
46.73,2,1,mid,7963909,0
28.41.1,-1,1,new,7950805,1
56.10,-1,2,mid,7988337,0
47.19,-1,2,mid,7914263,0
73.11,-1,2,mid,7938504,1
18.12,-1,2,mid,7903790,0
96.09,-1,2,mid,7985410,1
56.10,-1,1,old,7900606,0
43.22,1,1,mid,7910613,1
49.41,1,1,mid,7905104,1
46.72,2,1,mid,7911525,0
62.01,1,2,mid,7982359,1
63.99.1,-1,2,old,7905553,0
55.10,-1,2,new,7999582,0
74.10,-1,2,old,7967033,1
49.41,1,1,mid,7926371,0
41.20,2,1,mid,7983317,1
45.31,1,1,mid,7920116,0
43.29,2,1,mid,7908097,0
46.90,1,1,new,7929524,0
47.91.2,-1,2,old,7982277,1
43.99,1,1,mid,7965741,1
49.42,-1,2,mid,7919473,0
66.22,-1,2,mid,7916934,0
56.30,-1,2,old,7920023,0
43.31,-1,2,mid,7926637,0
46.73,-1,1,mid,7981708,1
43.31,1,2,mid,7930352,0
49.31.21,-1,2,old,7950513,0
43.29,2,1,mid,7983627,0
49.41,1,2,mid,7999123,0
41.10,-1,2,mid,7925229,0
82.99,1,1,mid,7987749,1
47.59,-1,2,mid,7901332,0
46.90,-1,1,new,7999505,0
71.20,2,1,mid,7952284,1
10.39,-1,2,mid,7916159,0
43.22,2,2,mid,7910988,0
43.39,-1,2,mid,7906917,1
43.31,2,1,mid,7960387,1
46.46,-1,2,mid,7919899,0
46.69.5,-1,1,new,7999857,0
46.73.6,1,1,mid,7951475,1
47.71,1,2,mid,7982367,1
64.99,-1,1,mid,7981681,0
46.73,2,1,mid,7927028,1
43.21,-1,1,new,7950714,1
62.01,1,2,old,7912006,1
28.49,2,1,old,7931283,0
43.29,1,2,mid,7951104,1
96.01,1,1,mid,7936513,1
63.99.1,-1,2,old,7982243,0
41.20,2,1,mid,7925121,1
73.11,1,1,old,7985315,1
47.91,-1,2,mid,7914322,0
47.91,-1,2,mid,7918471,0
46.51.2,-1,1,new,7937643,0
43.11,2,2,mid,7913800,1
82.99,-1,1,mid,7926776,1
62.01,-1,2,mid,7911925,0
46.90,-1,1,mid,7904834,1
47.76.2,-1,2,mid,7908934,0
46.90,1,2,old,7904887,1
49.42,1,2,mid,7905211,0
45.31,1,1,mid,7910791,0
62.01,-1,2,old,7917262,0
43.31,2,2,mid,7902189,1
45.32,-1,1,mid,7980162,1
49.41,-1,2,mid,7901457,0
43.29,1,1,old,7925099,0
47.91,-1,2,mid,7952413,0
41.20,2,1,old,7985274,1
43.21,2,1,mid,7904973,1
69.10,1,1,new,7901942,0
43.31,-1,2,mid,7938519,1
80.10,1,1,mid,7916523,0
47.9,-1,2,mid,7906213,0
96.02,-1,2,mid,7967606,0
46.73,2,1,mid,7986723,1
62.01,1,2,mid,7920271,0
71.1,-1,2,old,7920696,0
43.31,2,2,old,7987308,0
96.02.2,-1,2,mid,7937077,0
47.91,-1,2,mid,7996746,1
46.90,2,1,mid,7922180,0
10.71.1,-1,2,mid,7983144,0
46.90,1,1,mid,7995799,1
43.31,2,1,mid,7917228,1
46.90,2,1,mid,7983125,0
14.11,-1,2,mid,7960838,1
47.64,2,2,mid,7985974,1
46.71,-1,1,mid,7960395,0
41.20,-1,2,new,7915064,1
46.31,-1,2,mid,7980187,1
22.29,-1,1,mid,7964969,0
46.18.3,1,2,new,7950202,1
73.11,-1,2,old,7928459,0
46.35,-1,2,new,7910208,1
46.33,-1,1,new,7911768,0
41.20,1,1,mid,7981991,0
46.90,2,1,mid,7916293,1
41.20,1,1,new,7930284,0
13.99.1,-1,2,mid,7999455,0
41.20,1,2,mid,7982834,1
46.73.6,2,1,mid,7904836,1
64.91,-1,1,mid,7922722,0
43.29,1,1,old,7908028,0
69.10,1,1,mid,7985095,0
46.73,-1,1,old,7913431,1
80.10,-1,1,mid,7978976,0
63.91,-1,2,mid,7963132,0
43.39,1,1,mid,7999535,1
41.20,1,1,old,7966051,0
46.90,1,1,old,7905925,1
41.20,1,1,mid,7917736,1
96.01,-1,2,mid,7915550,0
41.20,-1,2,old,7911493,0
55.10,-1,1,mid,7953474,0
45.20,1,2,mid,7927788,0
46.90,1,1,mid,7983544,0
43.21,-1,1,old,7966875,0
56.10.1,-1,2,mid,7926138,0
49.41,2,2,mid,7992525,0
95.29.9,1,2,mid,7999692,1
73.11,-1,2,new,7926066,1
71.12,-1,2,mid,7952214,0
47.52,-1,2,mid,7920240,0
45.31,2,2,mid,7904932,1
95.11,1,2,old,7921710,0
43.31,-1,2,mid,7913563,1
46.73,2,1,mid,7996189,0
49.41,-1,2,old,7904786,0
46.21,-1,1,mid,7926790,0
47.78.3,-1,2,mid,7905429,0
41.20,-1,1,mid,7903495,0
85.41,-1,2,mid,7915995,1
49.41,2,2,mid,7982250,1
93.29,1,1,old,7965605,0
77.29.1,-1,2,mid,7926890,1
47.11,-1,2,mid,7964182,0
47.21,-1,2,new,7912872,0
47.52,-1,2,mid,7900332,0
47.91.2,-1,1,new,7953284,0
82.11,-1,2,new,7915140,0
73.11,-1,1,mid,7986724,1
46.21.1,-1,1,mid,7909446,0
69.20,-1,2,mid,7900464,1
47.99,-1,2,old,7919471,1
69.20,-1,2,old,7988947,0
46.90,2,1,mid,7962811,0
47.21,-1,2,old,7960027,1
49.41,-1,2,mid,7989179,0
96.04,-1,2,old,7951825,1
74.10,-1,2,mid,7937077,0
45.31,-1,2,mid,7901308,0
52.24,-1,2,old,7962695,1
69.20,-1,1,mid,7912678,0
95.24,-1,2,old,7999691,0
46.90,-1,1,mid,7905956,0
68.10,-1,2,mid,7965126,0
41.20,-1,1,new,7927777,1
47.76,-1,2,old,7951442,0
64.99.3,-1,1,mid,7977418,0
41.20,-1,1,mid,7927301,0
49.41,1,1,mid,7913812,1
35.12,1,1,mid,7912777,1
43.32,2,2,mid,7919917,1
85.41.9,-1,2,mid,7909921,0
49.32,-1,1,mid,7989594,1
49.41,1,1,mid,7960050,1
61.10.2,-1,2,new,7918026,0
49.41.1,1,2,mid,7905205,1
46.42,-1,2,mid,7966064,0
41.20,-1,2,new,7920531,0
79.90,-1,1,mid,7961227,1
49.42,-1,2,mid,7919472,0
41.20,-1,2,mid,7906819,0
49.41,-1,2,mid,7950135,0
96.09,-1,1,mid,7918667,0
46.90,1,1,old,7901451,1
43.21,2,2,mid,7912798,0
46.41,1,1,mid,7910996,0
68.20.2,-1,1,mid,7922222,0
43.21,-1,2,mid,7995232,1
46.90,2,1,mid,7951419,1
70.22,-1,1,mid,7989446,0
46.74,2,1,mid,7926334,1
68.32.1,-1,1,old,7925598,0
33.15,-1,1,mid,7983269,0
45.31,1,1,old,7987905,1
90.01,-1,2,mid,7910794,0
41.20,-1,2,mid,7988409,0
43.12.1,1,2,new,7965200,1
47.91,-1,2,mid,7906946,0
80.10,1,1,new,7977771,0
41.20,1,1,mid,7967088,1
47.64,1,1,old,7915085,1
46.75,2,1,old,7917815,1
43.12,2,1,mid,7989561,1
66.19.4,1,2,mid,7919903,1
47.91,-1,1,mid,7915095,0
49.39,-1,2,mid,7966600,1
73.11,2,1,old,7952579,1
49.41,1,1,new,7928220,1
43.31,-1,1,mid,7981249,0
43.39,-1,2,old,7902739,0
82.99,-1,2,mid,7909704,0
49.41,1,2,mid,7981776,0
71.20.8,-1,1,mid,7925048,0
21.20,-1,1,mid,7985975,0
46.90,1,2,mid,7913467,1
69.20,-1,1,mid,7915257,0
43.22,1,2,mid,7915844,1
74.10,2,2,mid,7950226,1
95.11,-1,2,old,7913515,1
41.20,-1,1,new,7926738,0
62.01,-1,2,old,7926373,1
49.41,-1,2,new,7938154,1
82.99,-1,1,mid,7920013,1
62.09,-1,2,mid,7999548,0
46.75.1,-1,1,new,7968889,0
43.31,2,1,mid,7906104,1
49.42,-1,2,mid,7981815,0
81.10,1,1,mid,7952269,0
52.21,-1,2,mid,7920555,1
68.10,-1,2,mid,7926412,0
69.10,-1,1,mid,7966331,0
47.91.4,-1,2,mid,7958240,0
69.20,-1,2,mid,7950507,0
43.29,1,2,mid,7913015,1
46.74.3,2,1,mid,7922011,1
47.91,-1,2,old,7905608,0
74.20,2,2,mid,7992188,0
41.20,2,2,mid,7921961,0
31.01,-1,2,mid,7913386,1
77.11,1,1,old,7923130,1
63.11.1,-1,2,old,7905165,0
82.11,2,1,mid,7980722,0
46.90,2,1,mid,7951201,1
49.32,-1,2,mid,7912659,0
47.91,-1,2,mid,7939304,0
41.20,1,1,mid,7926102,0
46.73,1,1,mid,7927245,0
79.90.22,-1,2,old,7983383,1
43.31,1,1,old,7913798,1
47.26,-1,2,mid,7918272,0
79.11,-1,1,mid,7909686,1
14.13,-1,2,new,7952319,0
47.64,1,1,mid,7910414,1
70.22,1,1,mid,7964865,1
46.90,-1,1,mid,7920269,1
41.20,1,1,mid,7967053,1
43.99,-1,1,old,7900536,1
43.39,-1,2,mid,7987930,0
49.41,-1,2,mid,7983157,1
63.12,1,1,mid,7922143,0
46.73,1,1,mid,7925671,0
52.29,2,2,mid,7913797,1
41.20,-1,1,old,7911148,0
86.21,-1,1,new,7985337,0
62.01,1,2,mid,7908098,0
41.20,1,2,mid,7981160,1
49.32,-1,2,mid,7923309,1
43.33,2,1,mid,7910996,0
80.10,-1,1,mid,7927904,1
88.91,-1,2,mid,7964573,0
46.90,-1,1,old,7903790,0
49.42,1,1,new,7985389,0
46.76,1,1,mid,7964534,0
46.73.4,2,1,mid,7913786,1
43.39,2,2,mid,7920456,0
47.91,-1,2,mid,7985420,0
47.52.7,-1,2,mid,7906806,1
46.73,2,2,mid,7992514,0
43.21,-1,2,old,7952934,0
47.71.7,-1,2,mid,7952776,0
46.90,1,1,mid,7980218,1
70.22,2,1,mid,7900675,1
20.42,-1,2,new,7929699,0
46.49,-1,1,mid,7913890,0
46.90,-1,1,mid,7960033,1
55.2,-1,1,new,7989767,0
27.40,-1,1,mid,7903792,0
47.11,-1,2,mid,7960222,0
41.20,2,1,mid,7913735,1
96.02,-1,2,old,7913739,0
13.9,-1,2,old,7920203,0
63.99.1,-1,2,old,7909506,0
46.69,2,1,mid,7966374,1
47.19,2,2,mid,7922072,1
46.19,-1,2,old,7983397,1
41.20,-1,1,mid,7917503,0
96.02,-1,2,old,7996900,0
41.20,1,2,mid,7919916,1
55.10,-1,1,old,7921358,0
95.11,2,2,mid,7963055,0
41.20,-1,2,old,7953876,0
47.41,2,2,mid,7919715,1
46.90,2,1,mid,7982756,1
46.73,1,1,mid,7952106,0
47.19,1,2,mid,7910666,1
46.69,1,1,mid,7929690,1
96.02.1,-1,2,mid,7982495,1
43.21,-1,1,mid,7985639,0
47.91,-1,2,old,7950762,0
46.90,1,1,mid,7985033,1
93.29.4,-1,1,mid,7999996,0
69.10,-1,1,old,7930000,1
47.91,2,1,mid,7901284,0
62.02,-1,2,mid,7915786,0
56.10,-1,1,mid,7921530,0
95.29.11,-1,2,mid,7952234,0
96.02,-1,2,new,7916967,0
46.34.1,-1,1,mid,7903377,0
62.01,-1,1,mid,7914720,0
43.39,2,2,mid,7917038,1
10.13,-1,2,mid,7961655,0
43.29,2,1,mid,7925045,1
49.31,-1,2,mid,7953593,1
41.20,1,1,mid,7921922,1
46.69,2,2,mid,7929596,0
47.73,-1,1,old,7919828,0
82.11,-1,2,old,7929626,0
71.12.2,-1,2,mid,7999999,0
73.11,2,1,mid,7989149,0
41.20,1,1,new,7963573,1
81.21,1,1,mid,7920724,1
56.10.1,-1,2,old,7928089,0
69,-1,1,mid,7902927,0
43.21,-1,1,new,7925281,0
43.21,2,1,old,7980654,1
63.99,-1,2,mid,7965755,0
01.11,-1,1,mid,7938350,0
46.73.6,1,1,mid,7926549,1
47.91.2,-1,2,mid,7910436,0
70.22,-1,2,old,7999034,0
46.51,1,1,old,7937257,0
46.74.2,-1,1,old,7908586,1
62.01,-1,2,old,7978019,0
46.90,2,1,mid,7985057,0
47.91,-1,1,mid,7912644,1
47.91,-1,2,mid,7960762,0
43.21,1,1,mid,7986927,1
49.42,-1,2,mid,7921448,1
62.01,-1,2,mid,7908820,0
86.90.9,-1,1,new,7912935,0
47.11,-1,2,mid,7902189,1
49.20,-1,2,mid,7915380,1
46.73.6,-1,1,new,7983173,0
